ticker,week,weekly_close,volume,weekly_return,next_week_return,news_count,avg_tone,neg_tone_pct,fda_mention_count,regulatory_event_flag
ABBV,2023-05-01/2023-05-07,134.0409698486328,56010005135600681530056943004447700,-0.02044720283295587,-0.0059450107000857955,0.0,0.0,0.0,0.0,0.0
ABBV,2023-05-08/2023-05-14,133.2440948486328,36895004201600412730043004003526500,-0.0059450107000857955,-0.013863038139501849,0.0,0.0,0.0,0.0,0.0
ABBV,2023-05-15/2023-05-21,131.3969268798828,43918004685400548200047912005610300,-0.013863038139501849,-0.05202979737270952,0.0,0.0,0.0,0.0,0.0
ABBV,2023-05-22/2023-05-28,124.56037139892578,38673005121900414350069866007590300,-0.05202979737270952,-0.005015748441923318,0.0,0.0,0.0,0.0,0.0
ABBV,2023-05-29/2023-06-04,123.93560791015624,767150012579100118956006661600,-0.005015748441923318,0.009570754092095957,0.0,0.0,0.0,0.0,0.0
ABBV,2023-06-05/2023-06-11,125.12176513671876,42762004359900464520047142004359500,0.009570754092095957,0.003329215437110733,0.0,0.0,0.0,0.0,0.0
ABBV,2023-06-12/2023-06-18,125.53832244873048,488850042291006128300661490014616000,0.003329215437110733,-0.01961912197099913,0.0,0.0,0.0,0.0,0.0
ABBV,2023-06-19/2023-06-25,123.07537078857422,4868800582840048269007395600,-0.01961912197099913,-0.008755040917793444,0.0,0.0,0.0,0.0,0.0
ABBV,2023-06-26/2023-07-02,121.99784088134766,64681007839900691190049476008711300,-0.008755040917793444,0.0057149553975825995,0.0,0.0,0.0,0.0,0.0
ABBV,2023-07-03/2023-07-09,122.69505310058594,2674600690330060910006873200,0.0057149553975825995,0.014891910065772063,0.0,0.0,0.0,0.0,0.0
ABBV,2023-07-10/2023-07-16,124.522216796875,51533005144800494410046318005544100,0.014891910065772063,0.05683393360951916,0.0,0.0,0.0,0.0,0.0
ABBV,2023-07-17/2023-07-23,131.59930419921875,40330005392800478420070098005654300,0.05683393360951916,0.049464478603493456,0.0,0.0,0.0,0.0,0.0
ABBV,2023-07-24/2023-07-30,138.10879516601562,446870047782005006800136644008000300,0.049464478603493456,-0.020682904991195517,0.0,0.0,0.0,0.0,0.0
ABBV,2023-07-31/2023-08-06,135.25230407714844,91092004409600575640046743004231200,-0.020682904991195517,0.030122536424449953,0.0,0.0,0.0,0.0,0.0
ABBV,2023-08-07/2023-08-13,139.32644653320312,38006004013400373710032758003454800,0.030122536424449953,-0.013405143721898938,0.0,0.0,0.0,0.0,0.0
ABBV,2023-08-14/2023-08-20,137.45875549316406,25709003636300321490052857004050900,-0.013405143721898938,-0.022978749951296007,0.0,0.0,0.0,0.0,0.0
ABBV,2023-08-21/2023-08-27,134.3001251220703,39448003209300541480039863003275100,-0.022978749951296007,0.01029393535846701,0.0,0.0,0.0,0.0,0.0
ABBV,2023-08-28/2023-09-03,135.68260192871094,28069003419100348640041107003357800,0.01029393535846701,0.005533116773943636,0.0,0.0,0.0,0.0,0.0
ABBV,2023-09-04/2023-09-10,136.433349609375,3911100530430051421004339800,0.005533116773943636,0.020802577165547342,0.0,0.0,0.0,0.0,0.0
ABBV,2023-09-11/2023-09-17,139.27151489257812,29116002424800595370063369008868300,0.020802577165547342,0.004075685925889472,0.0,0.0,0.0,0.0,0.0
ABBV,2023-09-18/2023-09-24,139.83914184570312,29676003509700274480036603003049200,0.004075685925889472,-0.024093409153452816,0.0,0.0,0.0,0.0,0.0
ABBV,2023-09-25/2023-10-01,136.46994018554688,37400003936300362130036974005581600,-0.024093409153452816,-0.0055009708516413625,0.0,0.0,0.0,0.0,0.0
ABBV,2023-10-02/2023-10-08,135.71922302246094,38278004580900315960035995005370100,-0.0055009708516413625,0.00810186525485701,0.0,0.0,0.0,0.0,0.0
ABBV,2023-10-09/2023-10-15,136.8188018798828,29033003729000318980045544004304700,0.00810186525485701,-0.011692447837001407,0.0,0.0,0.0,0.0,0.0
ABBV,2023-10-16/2023-10-22,135.21905517578125,37044005372400491050061471004223800,-0.011692447837001407,-0.04992159532081597,0.0,0.0,0.0,0.0,0.0
ABBV,2023-10-23/2023-10-29,128.4687042236328,39033003362900546150055694009427200,-0.04992159532081597,0.017922814477407734,0.0,0.0,0.0,0.0,0.0
ABBV,2023-10-30/2023-11-05,130.77122497558594,925850010394000420780040668005414500,0.017922814477407734,-0.020011147901285664,0.0,0.0,0.0,0.0,0.0
ABBV,2023-11-06/2023-11-12,128.1543426513672,437700050244005299100149703004586400,-0.020011147901285664,-0.002092758625329094,0.0,0.0,0.0,0.0,0.0
ABBV,2023-11-13/2023-11-19,127.88614654541016,44547004509200647320052570004332300,-0.002092758625329094,0.002675469280962961,0.0,0.0,0.0,0.0,0.0
ABBV,2023-11-20/2023-11-26,128.22830200195312,4490000469080034285001636500,0.002675469280962961,0.03418202026043704,0.0,0.0,0.0,0.0,0.0
ABBV,2023-11-27/2023-12-03,132.6114044189453,55294005347200399650092974004903400,0.03418202026043704,0.04093134584177949,0.0,0.0,0.0,0.0,0.0
ABBV,2023-12-04/2023-12-10,138.03936767578125,48453003961700497880072251005695200,0.04093134584177949,0.031886416785717575,0.0,0.0,0.0,0.0,0.0
ABBV,2023-12-11/2023-12-17,142.44094848632812,634350058822008104500786960015203000,0.031886416785717575,0.005842736108477631,0.0,0.0,0.0,0.0,0.0
ABBV,2023-12-18/2023-12-24,143.273193359375,53796005476700471640040361003373400,0.005842736108477631,0.00019383246399828913,0.0,0.0,0.0,0.0,0.0
ABBV,2023-12-25/2023-12-31,143.30096435546875,2073400374740026012003712000,0.00019383246399828913,0.04626672226379713,0.0,0.0,0.0,0.0,0.0
ABBV,2024-01-01/2024-01-07,149.9310302734375,8059900530140083322005607600,0.04626672226379713,0.01117335037676015,0.0,0.0,0.0,0.0,0.0
ABBV,2024-01-08/2024-01-14,151.60626220703125,60016004454000660990045915004971400,0.01117335037676015,0.014593684088477943,0.0,0.0,0.0,0.0,0.0
ABBV,2024-01-15/2024-01-21,153.81875610351562,4747700442310050743005863000,0.014593684088477943,-0.002245784157514974,0.0,0.0,0.0,0.0,0.0
ABBV,2024-01-22/2024-01-28,153.4733123779297,48640005784700542220044658004654300,-0.002245784157514974,0.025973284820173914,0.0,0.0,0.0,0.0,0.0
ABBV,2024-01-29/2024-02-04,157.4595184326172,47041003819600499390055844007870400,0.025973284820173914,0.03207456498605965,0.0,0.0,0.0,0.0,0.0
ABBV,2024-02-05/2024-02-11,162.5099639892578,64867007037400640910057091003502700,0.03207456498605965,0.01958873653048432,0.0,0.0,0.0,0.0,0.0
ABBV,2024-02-12/2024-02-18,165.69332885742188,34771005480400434850052762006689900,0.01958873653048432,0.0033804597491564614,0.0,0.0,0.0,0.0,0.0
ABBV,2024-02-19/2024-02-25,166.25344848632812,5484100381850048523003941800,0.0033804597491564614,0.00460443339165062,0.0,0.0,0.0,0.0,0.0
ABBV,2024-02-26/2024-03-03,167.01895141601562,43274003888500433130074857004028700,0.00460443339165062,-0.00033565526870049656,0.0,0.0,0.0,0.0,0.0
ABBV,2024-03-04/2024-03-10,166.962890625,47236005309800604710061252006195600,-0.00033565526870049656,-0.00542328332455988,0.0,0.0,0.0,0.0,0.0
ABBV,2024-03-11/2024-03-17,166.05740356445312,513480053911005987900699940020957800,-0.00542328332455988,0.003204248783716057,0.0,0.0,0.0,0.0,0.0
ABBV,2024-03-18/2024-03-24,166.58949279785156,85690007625600732660057436004084400,0.003204248783716057,0.020454020655988003,0.0,0.0,0.0,0.0,0.0
ABBV,2024-03-25/2024-03-31,169.99691772460938,4366400439240050735005418700,0.020454020655988003,-0.0664469480881198,0.0,0.0,0.0,0.0,0.0
ABBV,2024-04-01/2024-04-07,158.70114135742188,350210045238005893000105390007030100,-0.0664469480881198,-0.036496991819155666,0.0,0.0,0.0,0.0,0.0
ABBV,2024-04-08/2024-04-14,152.90902709960938,47450005933200323170033070007029400,-0.036496991819155666,0.025449938060358113,0.0,0.0,0.0,0.0,0.0
ABBV,2024-04-15/2024-04-21,156.80055236816406,54337004881300479220044801005532400,0.025449938060358113,-0.04080290920244789,0.0,0.0,0.0,0.0,0.0
ABBV,2024-04-22/2024-04-28,150.4026336669922,558070040841004074700550370010721700,-0.04080290920244789,0.02612453733655795,0.0,0.0,0.0,0.0,0.0
ABBV,2024-04-29/2024-05-05,154.3318328857422,62190005484800517640059043005849900,0.02612453733655795,-0.018560371656302976,0.0,0.0,0.0,0.0,0.0
ABBV,2024-05-06/2024-05-12,151.46737670898438,58346005301700590670035700003509500,-0.018560371656302976,0.03527231874547554,0.0,0.0,0.0,0.0,0.0
ABBV,2024-05-13/2024-05-19,156.8099822998047,35059004025000526130046420005152200,0.03527231874547554,-0.05624335207248943,0.0,0.0,0.0,0.0,0.0
ABBV,2024-05-20/2024-05-26,147.99046325683594,30587003645200690490056729003691700,-0.05624335207248943,0.026614177173999387,0.0,0.0,0.0,0.0,0.0
ABBV,2024-05-27/2024-06-02,151.92910766601562,55335004254500431110015664400,0.026614177173999387,0.05073182960111988,0.0,0.0,0.0,0.0,0.0
ABBV,2024-06-03/2024-06-09,159.63674926757812,44678004215500510050051867003781700,0.05073182960111988,-0.004899275986111173,0.0,0.0,0.0,0.0,0.0
ABBV,2024-06-10/2024-06-16,158.85464477539062,42475003790200472560036908004377600,-0.004899275986111173,0.010676805724265659,0.0,0.0,0.0,0.0,0.0
ABBV,2024-06-17/2024-06-23,160.5507049560547,40760004250900584750012228100,0.010676805724265659,0.006631912959041086,0.0,0.0,0.0,0.0,0.0
ABBV,2024-06-24/2024-06-30,161.61546325683594,624990048446005576100538200024463400,0.006631912959041086,-0.02489503269137683,0.0,0.0,0.0,0.0,0.0
